Time,Wheel Input,Wheel Ticks,Wheel Speed
6989,780,4040,551.02
7049,780,4217,532.65
7109,750,4391,532.65
7169,750,4560,514.29
7229,720,4724,495.92
7289,690,4886,477.55
7349,690,5041,459.18
7409,660,5194,459.18
7470,660,5341,440.82
7530,630,5485,440.82
7590,630,5623,422.45
7650,600,5758,404.08
7710,600,5888,404.08
7770,570,6013,367.35
7830,540,6136,367.35
7890,540,6252,348.98
7950,510,6366,330.61
8011,510,6475,330.61
8071,480,6580,330.61
8131,480,6678,293.88
8191,450,6773,275.51
8251,450,6865,275.51
8311,420,6952,257.14
8371,390,7036,257.14
8431,390,7114,220.41
8491,360,7190,220.41
8552,360,7261,220.41
8612,330,7326,183.67
8672,330,7388,183.67
8732,300,7446,165.31
8792,300,7500,183.67
8852,270,7548,146.94
8912,240,7594,146.94
8972,240,7633,128.57
9032,210,7670,110.20
9093,210,7700,91.84
9153,180,7727,55.10
9213,180,7748,73.47
9273,150,7764,55.10
9333,150,7780,55.10
9393,120,7780,0.00
9453,90,7780,0.00
9513,90,7780,0.00
9573,60,7780,0.00
9634,60,7780,0.00
9694,30,7780,0.00
9754,30,7780,0.00
9814,0,7780,0.00
9874,0,7780,0.00
9934,-30,7780,0.00
9994,-60,7779,-18.37
10054,-60,7778,0.00
10114,-90,7778,0.00
10175,-90,7778,0.00
10235,-120,7777,0.00
10295,-120,7777,0.00
10355,-150,7770,-36.73
10415,-150,7761,-18.37
10475,-180,7746,-73.47
10535,-210,7729,-55.10
10595,-210,7702,-73.47
10655,-240,7673,-91.84
10716,-240,7638,-110.20
10776,-270,7600,-110.20
10836,-270,7557,-128.57
10896,-300,7510,-146.94
10956,-300,7460,-146.94
11016,-330,7404,-183.67
11076,-360,7345,-202.04
11136,-360,7281,-202.04
11196,-390,7214,-220.41
11257,-390,7141,-238.78
11317,-420,7065,-238.78
11377,-420,6985,-238.78
11437,-450,6899,-275.51
11497,-450,6810,-275.51
11557,-480,6715,-312.24
11617,-510,6617,-312.24
11677,-510,6514,-330.61
11737,-540,6408,-330.61
11798,-540,6298,-330.61
11858,-570,6184,-367.35
11918,-570,6066,-367.35
11978,-600,5946,-367.35
12038,-600,5824,-367.35
12098,-630,5697,-385.71
12158,-660,5566,-404.08
12218,-660,5429,-422.45
12278,-690,5296,-404.08
12339,-690,5165,-385.71
12399,-720,5036,-404.08
12459,-720,4899,-440.82
12519,-750,4747,-495.92
12579,-750,4583,-495.92
12639,-780,4412,-532.65
12699,-810,4240,-514.29
12759,-810,4062,-551.02
12819,-780,3884,-532.65
12880,-780,3713,-514.29
12940,-750,3545,-495.92
13000,-750,3381,-495.92
13060,-720,3227,-459.18
13120,-720,3086,-422.45
13180,-690,2950,-422.45
13240,-660,2804,-459.18
13300,-660,2659,-440.82
13360,-630,2516,-422.45
13421,-630,2380,-404.08
13481,-600,2247,-404.08
13541,-600,2120,-367.35
13601,-570,1996,-367.35
13661,-570,1877,-367.35
13721,-540,1765,-348.98
13781,-510,1655,-330.61
13841,-510,1551,-312.24
13901,-480,1449,-293.88
13962,-480,1357,-275.51
14022,-450,1276,-238.78
14082,-450,1202,-220.41
14142,-420,1133,-202.04
14202,-420,1068,-183.67
14262,-390,1001,-202.04
14322,-360,929,-220.41
14382,-360,860,-202.04
14442,-330,792,-202.04
14503,-330,730,-202.04
14563,-300,673,-165.31
14623,-300,620,-146.94
14683,-270,571,-146.94
14743,-270,526,-128.57
14803,-240,486,-128.57
14863,-210,449,-110.20
14923,-210,418,-91.84
14983,-180,389,-91.84
15044,-180,367,-73.47
15104,-150,350,-36.73
15164,-150,336,-36.73
15224,-120,330,0.00
15284,-120,330,0.00
15344,-90,330,0.00
15404,-60,330,0.00
15464,-60,330,0.00
15524,-30,330,0.00
15585,-30,330,0.00
15645,0,332,36.73
15705,0,332,0.00
15765,30,332,0.00
15825,30,332,0.00
15885,60,332,0.00
15945,90,332,0.00
16005,90,333,0.00
16065,120,333,0.00
16126,120,333,0.00
16186,150,336,36.73
16246,150,343,36.73
16306,180,351,55.10
16366,180,373,55.10
16426,210,399,73.47
16486,240,428,73.47
16546,240,464,128.57
16606,270,502,110.20
16667,270,545,128.57
16727,300,593,165.31
16787,300,644,165.31
16847,330,700,183.67
16907,330,759,183.67
16967,360,823,183.67
17027,390,891,220.41
17087,390,965,238.78
17147,420,1040,238.78
17208,420,1123,257.14
17268,450,1209,275.51
17328,450,1300,275.51
17388,480,1395,312.24
17448,480,1494,312.24
17508,510,1598,312.24
17568,540,1706,330.61
17628,540,1819,348.98
17688,570,1934,348.98
17749,570,2056,367.35
17809,600,2181,385.71
17869,600,2312,404.08
17929,630,2446,422.45
17989,630,2584,422.45
18049,660,2728,459.18
18109,690,2873,440.82
18169,690,3025,459.18
18229,720,3180,477.55
18289,720,3341,495.92
18350,750,3506,514.29
18410,750,3677,532.65
18470,780,3850,532.65
18530,780,4028,551.02
18590,810,4210,551.02
18650,780,4396,569.39
18710,780,4576,551.02
18770,750,4753,532.65
18830,750,4925,532.65
18891,720,5092,495.92
18951,720,5255,495.92
19011,690,5414,477.55
19071,690,5569,459.18
19131,660,5719,459.18
19191,630,5866,459.18
19251,630,6006,422.45
19311,600,6145,422.45
19371,600,6277,404.08
19432,570,6405,367.35
19492,570,6529,385.71
19552,540,6648,348.98
19612,540,6764,348.98
19672,510,6874,330.61
19732,480,6981,330.61
19792,480,7082,293.88
19852,450,7181,293.88
19912,450,7275,275.51
19973,420,7365,275.51
20033,420,7449,257.14
20093,390,7530,238.78
20153,390,7606,220.41
20213,360,7677,202.04
20273,330,7745,202.04
20333,330,7807,202.04
20393,300,7866,183.67
20453,300,7920,165.31
20514,270,7970,146.94
20574,270,8016,146.94
20634,240,8057,128.57
20694,240,8095,110.20
20754,210,8128,110.20
20814,180,8157,91.84
20874,180,8181,73.47
20934,150,8202,55.10
20994,150,8218,18.37
21055,120,8226,18.37
21115,120,8227,0.00
21175,90,8227,0.00
21235,90,8227,0.00
21295,60,8227,0.00
21355,30,8227,0.00
21415,30,8227,0.00
21475,0,8227,0.00
21535,0,8227,0.00
21596,-30,8227,0.00
21656,-30,8227,0.00
21716,-60,8226,0.00
21776,-60,8226,0.00
21836,-90,8225,0.00
21896,-120,8225,0.00
21956,-120,8225,0.00
22016,-150,8224,-18.37
22076,-150,8212,-36.73
22137,-180,8204,-18.37
22197,-180,8185,-73.47
22257,-210,8163,-91.84
22317,-210,8136,-91.84
22377,-240,8104,-110.20
22437,-240,8069,-91.84
22497,-270,8028,-146.94
22557,-300,7985,-128.57
22617,-300,7936,-146.94
22678,-330,7884,-165.31
22738,-330,7826,-183.67
22798,-360,7765,-202.04
22858,-360,7699,-202.04
22918,-390,7630,-220.41
22978,-390,7557,-220.41
23038,-420,7478,-257.14
23098,-450,7398,-257.14
23158,-450,7311,-257.14
23219,-480,7221,-275.51
23279,-480,7125,-293.88
23339,-510,7026,-312.24
23399,-510,6922,-330.61
23459,-540,6815,-330.61
23519,-540,6703,-348.98
23579,-570,6586,-367.35
23639,-600,6467,-367.35
23699,-600,6342,-385.71
23760,-630,6214,-404.08
23820,-630,6081,-422.45
23880,-660,5946,-422.45
23940,-660,5808,-404.08
24000,-690,5666,-459.18
24060,-690,5521,-459.18
24120,-720,5370,-477.55
24180,-750,5223,-440.82
24240,-750,5078,-440.82
24301,-780,4929,-495.92
24361,-780,4763,-514.29
24421,-810,4588,-551.02
24481,-810,4409,-532.65
24541,-780,4232,-532.65
24601,-780,4061,-514.29
24661,-750,3896,-514.29
24721,-720,3735,-477.55
24781,-720,3580,-459.18
24842,-690,3428,-459.18
24902,-690,3285,-422.45
24962,-660,3155,-385.71
25022,-660,3033,-385.71
25082,-630,2908,-385.71
25142,-630,2774,-422.45
25202,-600,2644,-385.71
25262,-570,2516,-385.71
25322,-570,2394,-367.35
25383,-540,2276,-348.98
25443,-540,2164,-330.61
25503,-510,2056,-312.24
25563,-510,1953,-312.24
25623,-480,1857,-275.51
25683,-480,1764,-293.88
25743,-450,1677,-275.51
25803,-420,1594,-238.78
25863,-420,1513,-238.78
25924,-390,1437,-220.41
25984,-390,1372,-183.67
26044,-360,1315,-165.31
26104,-360,1266,-146.94
26164,-330,1227,-110.20
26224,-330,1191,-110.20
26284,-300,1160,-91.84
26344,-270,1133,-73.47
26404,-270,1113,-73.47
26465,-240,1096,-55.10
26525,-240,1084,0.00
26585,-210,1080,0.00
26645,-210,1080,0.00
26705,-180,1080,0.00
26765,-180,1080,0.00
26825,-150,1080,0.00
26885,-120,1080,0.00
26945,-120,1080,0.00
27006,-90,1080,0.00
27066,-90,1080,0.00
27126,-60,1080,0.00
27186,-60,1080,0.00
27246,-30,1080,0.00
27306,-30,1080,0.00
27366,0,1081,0.00
27426,30,1081,0.00
27486,30,1081,0.00
27547,60,1081,0.00
27607,60,1081,0.00
27667,90,1082,0.00
27727,90,1082,0.00
27787,120,1085,36.73
27847,120,1092,0.00
27907,150,1092,0.00
27967,150,1092,0.00
28027,180,1092,0.00
28088,210,1092,0.00
28148,210,1100,36.73
28208,240,1121,73.47
