Time,Wheel Input,Wheel Ticks,Wheel Speed
13601,801,12578,551.02
13661,801,12761,569.39
13721,792,12944,551.02
13781,792,13126,551.02
13841,783,13308,551.02
13901,783,13488,551.02
13961,774,13665,551.02
14021,765,13842,551.02
14082,765,14017,551.02
14142,756,14192,532.65
14202,756,14366,551.02
14262,747,14537,514.29
14322,747,14706,495.92
14382,738,14876,532.65
14442,738,15044,514.29
14502,729,15212,514.29
14562,720,15378,495.92
14623,720,15542,495.92
14683,711,15704,495.92
14743,711,15865,495.92
14803,702,16025,495.92
14863,702,16185,495.92
14923,693,16343,477.55
14983,693,16499,477.55
15043,684,16654,495.92
15103,675,16807,477.55
15164,675,16960,477.55
15224,666,17112,459.18
15284,666,17262,459.18
15344,657,17411,440.82
15404,657,17558,440.82
15464,648,17703,459.18
15524,648,17847,440.82
15584,639,17990,422.45
15644,630,18134,440.82
15705,630,18275,440.82
15765,621,18415,440.82
15825,621,18552,422.45
15885,612,18688,422.45
15945,612,18824,404.08
16005,603,18959,404.08
16065,603,19094,422.45
16125,594,19226,404.08
16185,585,19358,422.45
16246,585,19487,385.71
16306,576,19615,385.71
16366,576,19740,385.71
16426,567,19865,385.71
16486,567,19990,385.71
16546,558,20114,367.35
16606,558,20236,367.35
16666,549,20356,367.35
16726,540,20475,348.98
16787,540,20592,367.35
16847,531,20708,348.98
16907,531,20824,348.98
16967,522,20938,330.61
17027,522,21052,348.98
17087,513,21163,330.61
17147,513,21274,330.61
17207,504,21383,330.61
17267,495,21490,330.61
17328,495,21595,312.24
17388,486,21700,330.61
17448,486,21802,312.24
17508,477,21905,312.24
17568,477,22007,330.61
17628,468,22107,312.24
17688,468,22206,293.88
17748,459,22303,293.88
17808,450,22399,293.88
17868,450,22492,275.51
17929,441,22586,293.88
17989,441,22678,293.88
18049,432,22769,275.51
18109,432,22859,275.51
18169,423,22949,275.51
18229,423,23037,275.51
18289,414,23123,257.14
18349,405,23209,275.51
18409,405,23292,257.14
18470,396,23374,257.14
18530,396,23453,238.78
18590,387,23532,238.78
18650,387,23608,220.41
18710,378,23685,238.78
18770,378,23760,220.41
18830,369,23835,220.41
18890,360,23909,238.78
18950,360,23981,238.78
19011,351,24051,202.04
19071,351,24121,202.04
19131,342,24190,220.41
19191,342,24256,183.67
19251,333,24321,202.04
19311,333,24383,183.67
19371,324,24445,183.67
19431,315,24506,183.67
19491,315,24566,183.67
19552,306,24626,183.67
19612,306,24683,165.31
19672,297,24740,165.31
19732,297,24796,165.31
19792,288,24851,165.31
19852,288,24905,165.31
19912,279,24957,146.94
19972,270,25009,146.94
20032,270,25059,146.94
20093,261,25108,128.57
20153,261,25156,146.94
20213,252,25201,128.57
20273,252,25245,128.57
20333,243,25288,110.20
20393,243,25330,128.57
20453,234,25370,110.20
20513,225,25410,128.57
20573,225,25447,110.20
20634,216,25481,110.20
20694,216,25517,110.20
20754,207,25549,91.84
20814,207,25580,91.84
20874,198,25611,73.47
20934,198,25641,110.20
20994,189,25669,91.84
21054,180,25695,91.84
21114,180,25719,73.47
21175,171,25744,91.84
21235,171,25767,73.47
21295,162,25787,55.10
21355,162,25807,55.10
21415,153,25826,73.47
21475,153,25842,55.10
21535,144,25859,36.73
21595,135,25872,73.47
21655,135,25886,36.73
21716,126,25894,18.37
21776,126,25908,0.00
21836,117,25908,0.00
21896,117,25908,0.00
21956,108,25908,0.00
22016,108,25908,0.00
22076,99,25908,0.00
22136,90,25908,0.00
22196,90,25908,0.00
22257,81,25908,0.00
22317,81,25908,0.00
22377,72,25908,0.00
22437,72,25908,0.00
22497,63,25908,0.00
22557,63,25908,0.00
22617,54,25908,0.00
22677,45,25908,0.00
22737,45,25908,0.00
22798,36,25908,0.00
22858,36,25908,0.00
22918,27,25908,0.00
22978,27,25907,0.00
23038,18,25907,0.00
23098,18,25907,0.00
23158,9,25907,0.00
23218,9,25907,0.00
23278,0,25907,0.00
23339,-9,25907,0.00
23399,-9,25907,0.00
23459,-18,25907,0.00
23519,-18,25907,0.00
23579,-27,25907,0.00
23639,-27,25907,0.00
23699,-36,25907,0.00
23759,-36,25907,0.00
23819,-45,25907,0.00
23880,-54,25907,0.00
23940,-54,25907,0.00
24000,-63,25907,0.00
24060,-63,25907,0.00
24120,-72,25906,0.00
24180,-72,25906,0.00
24240,-81,25906,0.00
24300,-81,25906,0.00
24360,-90,25906,0.00
24421,-99,25906,0.00
24481,-99,25906,0.00
24541,-108,25906,0.00
24601,-108,25906,0.00
24661,-117,25906,0.00
24721,-117,25906,0.00
24781,-126,25905,0.00
24841,-126,25900,0.00
24901,-135,25900,0.00
24962,-135,25900,0.00
25022,-144,25900,0.00
25082,-153,25900,0.00
25142,-153,25900,0.00
25202,-162,25899,0.00
25262,-162,25886,-55.10
25322,-171,25866,-36.73
25382,-171,25844,-55.10
25442,-180,25821,-73.47
25503,-180,25796,-91.84
25563,-189,25771,-91.84
25623,-198,25744,-110.20
25683,-198,25716,-91.84
25743,-207,25687,-91.84
25803,-207,25656,-91.84
25863,-216,25624,-110.20
25923,-216,25591,-128.57
25983,-225,25557,-110.20
26044,-225,25523,-91.84
26104,-234,25487,-128.57
26164,-243,25450,-91.84
26224,-243,25412,-128.57
26284,-252,25372,-110.20
26344,-252,25330,-146.94
26404,-261,25287,-128.57
26464,-261,25243,-128.57
26524,-270,25198,-146.94
26585,-270,25151,-146.94
26645,-279,25103,-146.94
26705,-288,25054,-146.94
26765,-288,25003,-165.31
26825,-297,24952,-165.31
26885,-297,24900,-146.94
26945,-306,24847,-165.31
27005,-306,24792,-165.31
27065,-315,24736,-183.67
27126,-315,24679,-183.67
27186,-324,24620,-183.67
27246,-333,24561,-183.67
27306,-333,24499,-202.04
27366,-342,24437,-202.04
27426,-342,24375,-202.04
27486,-351,24312,-202.04
27546,-351,24247,-202.04
27606,-360,24178,-220.41
27666,-360,24108,-220.41
27727,-369,24036,-220.41
27787,-378,23964,-220.41
27847,-378,23890,-220.41
27907,-387,23815,-220.41
27967,-387,23738,-238.78
28027,-396,23661,-238.78
28087,-396,23581,-257.14
28147,-405,23501,-257.14
28207,-405,23421,-238.78
28268,-414,23338,-257.14
28328,-423,23254,-257.14
28388,-423,23168,-257.14
28448,-432,23082,-257.14
28508,-432,22994,-257.14
28568,-441,22906,-257.14
28628,-441,22815,-275.51
28688,-450,22724,-275.51
28748,-450,22631,-293.88
28809,-459,22538,-275.51
28869,-468,22443,-293.88
28929,-468,22348,-293.88
28989,-477,22252,-293.88
29049,-477,22154,-293.88
29109,-486,22053,-312.24
29169,-486,21951,-312.24
29229,-495,21850,-312.24
29289,-495,21746,-312.24
29350,-504,21641,-330.61
29410,-504,21535,-312.24
29470,-513,21427,-330.61
29530,-522,21318,-330.61
29590,-522,21207,-348.98
29650,-531,21096,-348.98
29710,-531,20984,-348.98
29770,-540,20871,-348.98
29830,-540,20756,-348.98
29891,-549,20640,-348.98
29951,-549,20523,-348.98
30011,-558,20405,-348.98
30071,-567,20285,-385.71
30131,-567,20163,-385.71
30191,-576,20040,-385.71
30251,-576,19916,-385.71
30311,-585,19791,-385.71
30371,-585,19664,-404.08
30432,-594,19536,-404.08
30492,-594,19407,-404.08
30552,-603,19276,-404.08
30612,-612,19144,-422.45
30672,-612,19012,-404.08
30732,-621,18878,-422.45
30792,-621,18743,-422.45
30852,-630,18607,-422.45
30912,-630,18470,-422.45
30973,-639,18331,-422.45
31033,-639,18190,-440.82
31093,-648,18048,-440.82
31153,-657,17905,-422.45
31213,-657,17760,-440.82
31273,-666,17615,-440.82
31333,-666,17467,-459.18
31393,-675,17319,-459.18
31453,-675,17169,-459.18
31514,-684,17019,-459.18
31574,-684,16867,-459.18
31634,-693,16714,-459.18
31694,-702,16560,-459.18
31754,-702,16404,-477.55
31814,-711,16247,-495.92
31874,-711,16088,-495.92
31934,-720,15928,-495.92
31994,-720,15768,-495.92
32055,-729,15606,-495.92
32115,-729,15442,-514.29
32175,-738,15276,-514.29
32235,-747,15110,-514.29
32295,-747,14942,-514.29
32355,-756,14773,-514.29
32415,-756,14604,-514.29
32475,-765,14434,-514.29
32535,-765,14261,-532.65
32596,-774,14087,-532.65
32656,-774,13912,-532.65
32716,-783,13735,-532.65
32776,-792,13558,-551.02
32836,-792,13379,-532.65
32896,-801,13198,-551.02
32956,-801,13016,-551.02
33016,-792,12834,-551.02
33076,-792,12655,-551.02
33137,-783,12478,-551.02
33197,-783,12301,-532.65
33257,-774,12124,-551.02
33317,-765,11949,-532.65
33377,-765,11776,-514.29
33437,-756,11603,-532.65
33497,-756,11432,-514.29
33557,-747,11261,-514.29
33617,-747,11092,-514.29
33678,-738,10924,-495.92
33738,-738,10757,-514.29
33798,-729,10594,-495.92
33858,-720,10431,-495.92
33918,-720,10268,-495.92
33978,-711,10107,-477.55
34038,-711,9947,-495.92
34098,-702,9789,-477.55
34158,-702,9632,-477.55
34219,-693,9476,-477.55
34279,-693,9320,-477.55
34339,-684,9167,-459.18
34399,-675,9014,-459.18
34459,-675,8862,-459.18
34519,-666,8713,-459.18
34579,-666,8567,-440.82
34639,-657,8419,-459.18
34699,-657,8273,-459.18
34760,-648,8128,-440.82
34820,-648,7984,-440.82
34880,-639,7843,-440.82
34940,-630,7703,-422.45
35000,-630,7563,-422.45
35060,-621,7423,-440.82
35120,-621,7286,-422.45
35180,-612,7150,-404.08
35240,-612,7014,-422.45
35301,-603,6881,-404.08
35361,-603,6750,-385.71
35421,-594,6622,-385.71
35481,-585,6492,-404.08
35541,-585,6364,-385.71
35601,-576,6236,-404.08
35661,-576,6111,-385.71
35721,-567,5986,-385.71
35781,-567,5863,-385.71
35842,-558,5742,-367.35
35902,-558,5621,-367.35
35962,-549,5501,-367.35
36022,-540,5381,-367.35
36082,-540,5264,-348.98
36142,-531,5147,-367.35
36202,-531,5032,-348.98
36262,-522,4918,-348.98
36322,-522,4808,-330.61
36383,-513,4699,-330.61
36443,-513,4591,-330.61
36503,-504,4483,-330.61
36563,-495,4375,-312.24
36623,-495,4269,-330.61
36683,-486,4164,-330.61
36743,-486,4061,-312.24
36803,-477,3959,-312.24
36863,-477,3859,-312.24
36924,-468,3760,-293.88
36984,-468,3661,-312.24
37044,-459,3563,-293.88
37104,-459,3466,-293.88
37164,-450,3371,-293.88
37224,-441,3277,-293.88
37284,-441,3185,-275.51
37344,-432,3093,-275.51
37404,-432,3003,-275.51
37465,-423,2916,-257.14
37525,-423,2831,-257.14
37585,-414,2747,-238.78
37645,-414,2663,-275.51
37705,-405,2580,-257.14
37765,-396,2497,-257.14
37825,-396,2416,-257.14
37885,-387,2336,-238.78
37945,-387,2258,-220.41
38006,-378,2181,-238.78
38066,-378,2105,-238.78
38126,-369,2031,-220.41
38186,-369,1959,-220.41
38246,-360,1888,-202.04
38306,-351,1817,-202.04
38366,-351,1747,-220.41
38426,-342,1679,-202.04
38486,-342,1611,-220.41
38547,-333,1545,-202.04
38607,-333,1480,-202.04
38667,-324,1417,-183.67
38727,-324,1355,-202.04
38787,-315,1295,-183.67
38847,-306,1235,-183.67
38907,-306,1178,-165.31
38967,-297,1120,-183.67
39027,-297,1065,-165.31
39088,-288,1012,-165.31
39148,-288,962,-146.94
39208,-279,912,-146.94
39268,-279,864,-146.94
39328,-270,817,-128.57
39388,-261,772,-128.57
39448,-261,726,-146.94
39508,-252,682,-146.94
39568,-252,638,-146.94
39629,-243,595,-128.57
39689,-243,552,-146.94
39749,-234,512,-110.20
39809,-234,471,-128.57
39869,-225,433,-110.20
39929,-216,395,-128.57
39989,-216,360,-91.84
40049,-207,326,-91.84
40109,-207,293,-110.20
40170,-198,262,-91.84
40230,-198,233,-91.84
40290,-189,205,-73.47
40350,-189,178,-73.47
40410,-180,152,-73.47
40470,-171,127,-73.47
40530,-171,103,-73.47
40590,-162,80,-73.47
40650,-162,59,-73.47
40711,-153,44,-36.73
40771,-153,26,-36.73
40831,-144,11,-73.47
40891,-144,-4,-36.73
40951,-135,-20,-55.10
41011,-135,-27,0.00
41071,-126,-27,0.00
41131,-117,-27,0.00
41191,-117,-27,0.00
41252,-108,-27,0.00
41312,-108,-27,0.00
41372,-99,-27,0.00
41432,-99,-27,0.00
41492,-90,-27,0.00
41552,-90,-27,0.00
41612,-81,-27,0.00
41672,-72,-27,0.00
41732,-72,-27,0.00
41793,-63,-27,0.00
41853,-63,-27,0.00
41913,-54,-27,0.00
41973,-54,-27,0.00
42033,-45,-27,0.00
42093,-45,-27,0.00
42153,-36,-27,0.00
42213,-36,-27,0.00
42273,-27,-26,0.00
42334,-18,-26,0.00
42394,-18,-26,0.00
42454,-9,-26,0.00
42514,-9,-26,0.00
42574,0,-26,0.00
42634,0,-26,0.00
42694,9,-26,0.00
42754,9,-26,0.00
42814,18,-26,0.00
42875,27,-26,0.00
42935,27,-26,0.00
42995,36,-26,0.00
43055,36,-26,0.00
43115,45,-26,0.00
43175,45,-26,0.00
43235,54,-25,0.00
43295,54,-25,0.00
43355,63,-25,0.00
43416,63,-25,0.00
43476,72,-25,0.00
43536,81,-25,0.00
43596,81,-25,0.00
43656,90,-25,0.00
43716,90,-25,0.00
43776,99,-25,0.00
43836,99,-24,0.00
43896,108,-24,0.00
43956,108,-15,18.37
44017,117,-14,0.00
44077,126,-14,0.00
44137,126,-14,0.00
44197,135,-14,0.00
44257,135,-14,0.00
44317,144,-14,0.00
44377,144,-14,0.00
44437,153,-14,0.00
44497,153,-14,0.00
44558,162,-14,0.00
44618,162,-14,0.00
44678,171,-14,0.00
44738,180,-14,0.00
44798,180,-13,18.37
