Time,Wheel Input,Wheel Ticks,Wheel Speed
6438,805,2907,532.65
6498,805,3084,532.65
6558,770,3258,514.29
6618,770,3426,514.29
6678,735,3589,477.55
6738,735,3749,477.55
6798,700,3903,459.18
6859,665,4053,440.82
6919,665,4196,422.45
6979,630,4336,422.45
7039,630,4468,385.71
7099,595,4597,385.71
7159,595,4721,385.71
7219,560,4840,348.98
7279,560,4956,367.35
7339,525,5065,330.61
7400,490,5171,330.61
7460,490,5268,312.24
7520,455,5361,275.51
7580,455,5449,275.51
7640,420,5534,257.14
7700,420,5614,238.78
7760,385,5689,220.41
7820,385,5760,220.41
7881,350,5823,183.67
7941,315,5884,183.67
8001,315,5938,165.31
8061,280,5989,146.94
8121,280,6033,128.57
8181,245,6073,110.20
8241,245,6107,110.20
8301,210,6136,73.47
8361,210,6160,73.47
8422,175,6180,73.47
8482,140,6191,36.73
8542,140,6204,36.73
8602,105,6205,0.00
8662,105,6205,0.00
8722,70,6205,0.00
8782,70,6205,0.00
8842,35,6204,0.00
8902,35,6204,0.00
8963,0,6204,0.00
9023,-35,6204,0.00
9083,-35,6204,0.00
9143,-70,6204,0.00
9203,-70,6204,0.00
9263,-105,6203,0.00
9323,-105,6203,0.00
9383,-140,6203,0.00
9443,-140,6203,0.00
9504,-175,6194,-36.73
9564,-210,6188,-36.73
9624,-210,6165,-55.10
9684,-245,6139,-91.84
9744,-245,6109,-110.20
9804,-280,6075,-110.20
9864,-280,6034,-128.57
9924,-315,5989,-146.94
9984,-315,5939,-165.31
10045,-350,5883,-183.67
10105,-385,5824,-183.67
10165,-385,5757,-220.41
10225,-420,5687,-220.41
10285,-420,5610,-238.78
10345,-455,5530,-257.14
10405,-455,5444,-257.14
10465,-490,5353,-293.88
10526,-490,5260,-275.51
10586,-525,5161,-312.24
10646,-560,5058,-330.61
10706,-560,4947,-348.98
10766,-595,4832,-367.35
10826,-595,4711,-367.35
10886,-630,4586,-404.08
10946,-630,4456,-385.71
11006,-665,4321,-422.45
11067,-665,4181,-440.82
11127,-700,4034,-459.18
11187,-735,3883,-477.55
11247,-735,3726,-477.55
11307,-770,3567,-495.92
11367,-770,3401,-514.29
11427,-805,3233,-514.29
11487,-805,3059,-532.65
11547,-770,2885,-514.29
11608,-770,2716,-514.29
11668,-735,2553,-495.92
11728,-700,2394,-477.55
11788,-700,2241,-477.55
11848,-665,2092,-440.82
11908,-665,1948,-422.45
11968,-630,1807,-422.45
12028,-630,1674,-404.08
12088,-595,1545,-385.71
12149,-595,1421,-385.71
12209,-560,1305,-348.98
12269,-525,1191,-348.98
12329,-525,1084,-312.24
12389,-490,978,-312.24
12449,-490,881,-293.88
12509,-455,786,-275.51
12569,-455,697,-275.51
12629,-420,612,-238.78
12690,-420,532,-238.78
12750,-385,460,-202.04
12810,-350,391,-202.04
12870,-350,328,-183.67
12930,-315,267,-183.67
12990,-315,213,-165.31
13050,-280,161,-146.94
13110,-280,116,-146.94
13171,-245,74,-110.20
13231,-245,36,-128.57
13291,-210,5,-91.84
13351,-175,-23,-73.47
13411,-175,-44,-55.10
13471,-140,-59,-55.10
13531,-140,-72,-18.37
13591,-105,-74,0.00
13651,-105,-74,0.00
13712,-70,-74,0.00
13772,-70,-74,0.00
13832,-35,-73,0.00
13892,0,-73,0.00
13952,0,-73,0.00
14012,35,-73,0.00
14072,35,-73,0.00
14132,70,-72,0.00
14192,70,-72,0.00
14253,105,-72,0.00
14313,105,-72,0.00
14373,140,-65,36.73
14433,175,-61,0.00
14493,175,-61,0.00
14553,210,-61,0.00
14613,210,-61,0.00
14673,245,-60,18.37
14733,245,-36,91.84
14794,280,-3,91.84
14854,280,38,128.57
14914,315,84,128.57
14974,350,135,146.94
15034,350,191,165.31
15094,385,251,202.04
15154,385,317,220.41
15214,420,387,238.78
15274,420,462,238.78
