Time,Wheel Input,Wheel Ticks,Wheel Speed
8582,780,6533,551.02
8642,780,6714,551.02
8702,760,6892,532.65
8762,760,7066,514.29
8822,740,7239,532.65
8882,740,7407,514.29
8942,720,7574,514.29
9002,720,7737,495.92
9063,700,7898,477.55
9123,680,8056,477.55
9183,680,8210,459.18
9243,660,8362,440.82
9303,660,8510,440.82
9363,640,8657,440.82
9423,640,8800,440.82
9483,620,8940,422.45
9543,620,9077,404.08
9604,600,9211,404.08
9664,580,9342,385.71
9724,580,9470,404.08
9784,560,9596,385.71
9844,560,9718,367.35
9904,540,9839,367.35
9964,540,9955,348.98
10024,520,10070,348.98
10084,520,10181,330.61
10145,500,10290,330.61
10205,480,10395,312.24
10265,480,10497,312.24
10325,460,10597,293.88
10385,460,10694,293.88
10445,440,10788,275.51
10505,440,10879,293.88
10565,420,10966,257.14
10625,420,11051,238.78
10686,400,11134,238.78
10746,380,11214,238.78
10806,380,11290,238.78
10866,360,11363,220.41
10926,360,11433,220.41
10986,340,11502,220.41
11046,340,11567,202.04
11106,320,11629,183.67
11166,320,11689,183.67
11227,300,11746,165.31
11287,280,11800,146.94
11347,280,11851,165.31
11407,260,11899,146.94
11467,260,11944,146.94
11527,240,11987,128.57
11587,240,12026,128.57
11647,220,12062,91.84
11707,220,12095,91.84
11768,200,12127,91.84
11828,180,12155,91.84
11888,180,12179,73.47
11948,160,12200,73.47
12008,160,12218,55.10
12068,140,12235,18.37
12128,140,12238,0.00
12188,120,12238,0.00
12248,120,12238,0.00
12308,100,12238,0.00
12369,80,12238,0.00
12429,80,12238,0.00
12489,60,12238,0.00
12549,60,12238,0.00
12609,40,12238,0.00
12669,40,12238,0.00
12729,20,12238,0.00
12789,20,12238,0.00
12849,0,12238,0.00
12910,-20,12238,0.00
12970,-20,12238,0.00
13030,-40,12237,-18.37
13090,-40,12237,0.00
13150,-60,12236,-18.37
13210,-60,12236,0.00
13270,-80,12236,0.00
13330,-80,12236,0.00
13390,-100,12236,0.00
13451,-120,12236,0.00
13511,-120,12233,-36.73
13571,-140,12225,0.00
13631,-140,12225,0.00
13691,-160,12225,0.00
13751,-160,12225,0.00
13811,-180,12224,0.00
13871,-180,12217,-36.73
13931,-200,12193,-73.47
13992,-220,12167,-73.47
14052,-220,12136,-91.84
14112,-240,12103,-110.20
14172,-240,12067,-110.20
14232,-260,12029,-110.20
14292,-260,11987,-128.57
14352,-280,11943,-146.94
14412,-280,11897,-128.57
14472,-300,11847,-165.31
14533,-320,11795,-165.31
14593,-320,11739,-165.31
14653,-340,11681,-183.67
14713,-340,11619,-202.04
14773,-360,11556,-202.04
14833,-360,11489,-202.04
14893,-380,11420,-220.41
14953,-380,11348,-220.41
15013,-400,11273,-238.78
15074,-420,11195,-238.78
15134,-420,11113,-257.14
15194,-440,11029,-257.14
15254,-440,10941,-275.51
