Time,Wheel Input,Wheel Ticks,Wheel Speed
7771,775,5448,551.02
7831,750,5626,532.65
7891,750,5797,514.29
7951,725,5965,514.29
8011,725,6129,514.29
8071,700,6292,495.92
8131,700,6451,477.55
8191,675,6606,459.18
8252,650,6758,459.18
8312,650,6904,440.82
8372,625,7046,422.45
8432,625,7184,422.45
8492,600,7321,404.08
8552,600,7454,404.08
8612,575,7584,385.71
8672,575,7710,385.71
8733,550,7830,367.35
8793,525,7948,367.35
8853,525,8061,348.98
8913,500,8173,330.61
8973,500,8281,330.61
9033,475,8386,312.24
9093,475,8487,312.24
9153,450,8585,293.88
9213,450,8678,275.51
9274,425,8768,275.51
9334,425,8854,257.14
9394,400,8934,238.78
9454,375,9011,238.78
9514,375,9084,220.41
9574,350,9156,220.41
9634,350,9224,202.04
9694,325,9290,183.67
9755,325,9352,202.04
9815,300,9410,183.67
9875,300,9465,165.31
9935,275,9515,146.94
9995,250,9563,128.57
10055,250,9605,128.57
10115,225,9646,110.20
10175,225,9678,91.84
10236,200,9710,91.84
10296,200,9736,73.47
10356,175,9757,55.10
10416,175,9778,36.73
10476,150,9796,73.47
10536,125,9807,36.73
10596,125,9813,36.73
10656,100,9820,0.00
10716,100,9820,0.00
10777,75,9820,0.00
10837,75,9820,0.00
10897,50,9820,0.00
10957,50,9820,0.00
11017,25,9820,0.00
11077,0,9820,0.00
11137,0,9820,0.00
11197,-25,9820,0.00
11258,-25,9820,0.00
11318,-50,9818,0.00
11378,-50,9818,0.00
11438,-75,9818,0.00
11498,-75,9818,0.00
11558,-100,9817,0.00
11618,-125,9817,0.00
11678,-125,9817,0.00
11738,-150,9817,0.00
11799,-150,9816,0.00
11859,-175,9814,-18.37
11919,-175,9797,-73.47
11979,-200,9774,-91.84
12039,-200,9748,-91.84
12099,-225,9719,-91.84
12159,-250,9688,-110.20
12219,-250,9651,-110.20
12280,-275,9611,-128.57
12340,-275,9565,-146.94
12400,-300,9517,-146.94
12460,-300,9464,-146.94
12520,-325,9407,-183.67
12580,-325,9349,-165.31
12640,-350,9286,-202.04
12700,-375,9221,-202.04
