Time,Wheel Input,Wheel Ticks,Wheel Speed
9905,795,7967,569.39
9965,795,8150,551.02
10025,780,8333,551.02
10085,780,8513,551.02
10146,765,8691,551.02
10206,750,8865,532.65
10266,750,9035,495.92
10326,735,9205,514.29
10386,735,9374,514.29
10446,720,9541,514.29
10506,720,9705,495.92
10566,705,9866,477.55
10627,705,10025,477.55
10687,690,10183,477.55
10747,675,10339,477.55
10807,675,10492,459.18
10867,660,10644,459.18
10927,660,10793,459.18
10987,645,10939,459.18
11047,645,11081,440.82
11107,630,11224,440.82
11168,630,11365,440.82
11228,615,11503,422.45
11288,600,11639,404.08
11348,600,11772,422.45
11408,585,11902,404.08
11468,585,12030,385.71
11528,570,12157,367.35
11588,570,12283,385.71
11649,555,12406,367.35
11709,555,12527,367.35
11769,540,12644,348.98
11829,525,12760,367.35
11889,525,12872,348.98
11949,510,12981,312.24
12009,510,13089,312.24
12069,495,13197,312.24
12130,495,13303,330.61
12190,480,13406,312.24
12250,480,13507,312.24
12310,465,13604,293.88
12370,450,13699,275.51
12430,450,13792,293.88
12490,435,13883,275.51
12550,435,13972,257.14
12611,420,14061,257.14
12671,420,14147,275.51
12731,405,14230,257.14
12791,405,14312,238.78
12851,390,14391,220.41
12911,375,14469,220.41
12971,375,14543,220.41
13031,360,14615,220.41
13091,360,14683,202.04
13152,345,14751,202.04
13212,345,14816,202.04
13272,330,14879,183.67
13332,330,14940,183.67
13392,315,14998,183.67
13452,300,15056,183.67
13512,300,15112,165.31
13572,285,15165,146.94
13633,285,15216,146.94
13693,270,15265,146.94
13753,270,15311,128.57
13813,255,15356,128.57
13873,255,15400,128.57
13933,240,15440,128.57
13993,225,15478,110.20
14053,225,15512,91.84
14114,210,15545,91.84
14174,210,15573,91.84
14234,195,15601,91.84
14294,195,15626,73.47
14354,180,15645,73.47
14414,180,15665,36.73
14474,165,15684,36.73
14534,150,15702,73.47
14595,150,15710,0.00
14655,135,15710,0.00
14715,135,15710,0.00
14775,120,15710,0.00
14835,120,15710,0.00
14895,105,15710,0.00
14955,105,15710,0.00
15015,90,15710,0.00
15076,75,15710,0.00
15136,75,15710,0.00
15196,60,15710,0.00
15256,60,15710,0.00
15316,45,15710,0.00
15376,45,15710,0.00
15436,30,15710,0.00
15496,30,15710,0.00
15556,15,15710,0.00
15617,0,15710,0.00
15677,0,15710,0.00
15737,-15,15709,0.00
15797,-15,15709,0.00
15857,-30,15709,0.00
15917,-30,15709,0.00
15977,-45,15709,0.00
16037,-45,15709,0.00
16098,-60,15709,0.00
16158,-75,15709,0.00
16218,-75,15708,0.00
16278,-90,15708,0.00
16338,-90,15708,0.00
16398,-105,15708,0.00
16458,-105,15708,0.00
16518,-120,15707,-18.37
16579,-135,15697,-18.37
16639,-135,15697,0.00
16699,-150,15697,0.00
16759,-150,15697,0.00
16819,-165,15697,0.00
16879,-165,15697,0.00
16939,-180,15697,0.00
16999,-180,15697,0.00
17060,-195,15696,-18.37
17120,-210,15683,-55.10
17180,-210,15657,-73.47
17240,-225,15628,-91.84
17300,-225,15600,-91.84
17360,-240,15568,-110.20
17420,-240,15533,-91.84
17480,-255,15497,-128.57
17540,-255,15457,-128.57
17601,-270,15415,-146.94
17661,-270,15371,-146.94
17721,-285,15325,-128.57
17781,-300,15276,-165.31
17841,-300,15226,-165.31
17901,-315,15175,-165.31
17961,-315,15121,-165.31
18021,-330,15066,-165.31
18082,-330,15008,-165.31
18142,-345,14947,-183.67
18202,-345,14884,-202.04
18262,-360,14820,-202.04
18322,-375,14753,-220.41
18382,-375,14684,-220.41
18442,-390,14613,-220.41
18502,-390,14538,-238.78
18563,-405,14460,-238.78
18623,-405,14379,-257.14
18683,-420,14297,-257.14
18743,-420,14214,-257.14
18803,-435,14128,-275.51
18863,-435,14040,-275.51
18923,-450,13949,-293.88
18983,-465,13857,-293.88
19044,-465,13764,-293.88
19104,-480,13670,-293.88
19164,-480,13573,-293.88
19224,-495,13474,-312.24
19284,-495,13371,-312.24
19344,-510,13267,-312.24
19404,-510,13161,-330.61
19464,-525,13053,-330.61
19525,-540,12943,-330.61
19585,-540,12831,-348.98
19645,-555,12717,-367.35
19705,-555,12600,-367.35
19765,-570,12480,-367.35
19825,-570,12356,-385.71
19885,-585,12231,-385.71
19945,-585,12104,-385.71
20006,-600,11976,-385.71
20066,-615,11845,-404.08
20126,-615,11713,-404.08
20186,-630,11580,-422.45
20246,-630,11443,-422.45
20306,-645,11304,-422.45
20366,-645,11164,-440.82
20426,-660,11023,-422.45
20486,-660,10878,-440.82
20547,-675,10731,-459.18
20607,-675,10581,-477.55
20667,-690,10428,-459.18
20727,-705,10273,-477.55
20787,-705,10115,-477.55
20847,-720,9956,-495.92
20907,-720,9796,-477.55
20967,-735,9635,-495.92
21028,-735,9469,-514.29
21088,-750,9303,-514.29
21148,-750,9135,-514.29
21208,-765,8965,-514.29
21268,-780,8793,-532.65
21328,-780,8617,-532.65
21388,-795,8438,-551.02
21448,-795,8257,-551.02
21509,-810,8075,-551.02
21569,-810,7889,-569.39
21629,-795,7707,-551.02
21689,-795,7526,-551.02
21749,-780,7347,-532.65
21809,-780,7171,-532.65
21869,-765,6998,-532.65
21929,-750,6827,-514.29
21990,-750,6656,-514.29
22050,-735,6486,-514.29
22110,-735,6319,-514.29
22170,-720,6154,-495.92
22230,-720,5992,-495.92
22290,-705,5833,-477.55
22350,-705,5677,-477.55
22410,-690,5521,-477.55
22471,-675,5368,-459.18
22531,-675,5219,-440.82
22591,-660,5070,-459.18
22651,-660,4925,-440.82
22711,-645,4780,-440.82
22771,-645,4637,-440.82
22831,-630,4495,-422.45
22891,-630,4355,-440.82
22952,-615,4218,-404.08
23012,-600,4082,-422.45
23072,-600,3951,-385.71
23132,-585,3821,-385.71
23192,-585,3695,-385.71
23252,-570,3567,-385.71
23312,-570,3443,-385.71
23372,-555,3323,-367.35
23432,-555,3205,-348.98
23493,-540,3089,-348.98
23553,-540,2975,-330.61
23613,-525,2862,-348.98
23673,-510,2750,-330.61
23733,-510,2640,-330.61
23793,-495,2531,-330.61
23853,-495,2425,-330.61
23913,-480,2321,-330.61
23974,-480,2220,-293.88
24034,-465,2120,-312.24
24094,-465,2024,-293.88
24154,-450,1932,-275.51
24214,-435,1841,-275.51
24274,-435,1752,-275.51
24334,-420,1664,-257.14
24394,-420,1577,-257.14
24455,-405,1493,-257.14
24515,-405,1413,-238.78
24575,-390,1335,-238.78
24635,-390,1259,-238.78
24695,-375,1185,-238.78
24755,-375,1114,-220.41
24815,-360,1045,-202.04
24875,-345,976,-220.41
24936,-345,910,-202.04
24996,-330,845,-202.04
25056,-330,782,-183.67
25116,-315,721,-183.67
25176,-315,661,-183.67
25236,-300,604,-165.31
25296,-300,548,-165.31
25356,-285,496,-165.31
25417,-270,445,-165.31
25477,-270,397,-146.94
25537,-255,350,-128.57
25597,-255,306,-128.57
25657,-240,264,-110.20
25717,-240,223,-110.20
25777,-225,186,-91.84
25837,-225,150,-110.20
25897,-210,117,-110.20
25958,-195,89,-73.47
26018,-195,63,-73.47
26078,-180,36,-55.10
26138,-180,15,-36.73
26198,-165,-5,-73.47
26258,-165,-21,-36.73
26318,-150,-39,-36.73
26378,-150,-55,-55.10
26439,-135,-59,0.00
26499,-120,-59,0.00
26559,-120,-59,0.00
26619,-105,-59,0.00
26679,-105,-59,0.00
26739,-90,-59,0.00
26799,-90,-59,0.00
26859,-75,-59,0.00
26920,-75,-59,0.00
26980,-60,-59,0.00
27040,-45,-59,0.00
27100,-45,-59,0.00
27160,-30,-59,0.00
27220,-30,-59,0.00
27280,-15,-58,0.00
27340,-15,-58,0.00
27401,0,-58,0.00
27461,0,-58,0.00
27521,15,-58,0.00
27581,30,-58,0.00
27641,30,-58,0.00
27701,45,-58,0.00
27761,45,-58,0.00
27821,60,-57,18.37
27881,60,-57,0.00
27942,75,-57,0.00
28002,75,-57,0.00
28062,90,-57,0.00
28122,105,-57,0.00
28182,105,-57,0.00
28242,120,-56,18.37
28302,120,-56,0.00
28362,135,-51,0.00
28423,135,-51,0.00
28483,150,-51,0.00
28543,150,-51,0.00
28603,165,-51,0.00
28663,180,-51,0.00
28723,180,-51,0.00
28783,195,-51,0.00
28843,195,-51,0.00
28904,210,-50,18.37
28964,210,-29,91.84
29024,225,0,91.84
29084,225,32,73.47
29144,240,66,110.20
29204,255,103,128.57
29264,255,141,110.20
29324,270,183,146.94
29385,270,227,128.57
29445,285,275,146.94
29505,285,324,146.94
29565,300,376,165.31
29625,300,429,165.31
29685,315,485,165.31
29745,330,542,165.31
29805,330,603,183.67
29865,345,665,183.67
29926,345,731,202.04
29986,360,797,183.67
30046,360,866,202.04
30106,375,936,238.78
30166,375,1007,220.41
30226,390,1080,220.41
30286,405,1155,220.41
30346,405,1233,238.78
30407,420,1313,238.78
30467,420,1397,257.14
30527,435,1483,275.51
30587,435,1572,293.88
30647,450,1663,293.88
30707,450,1755,293.88
30767,465,1849,293.88
30827,480,1943,275.51
30888,480,2041,293.88
30948,495,2141,312.24
31008,495,2245,330.61
31068,510,2351,330.61
31128,510,2459,330.61
31188,525,2569,330.61
31248,525,2681,330.61
31308,540,2796,348.98
31369,555,2912,348.98
31429,555,3030,348.98
31489,570,3148,367.35
31549,570,3269,367.35
31609,585,3393,385.71
31669,585,3520,385.71
31729,600,3650,404.08
31789,600,3781,385.71
31849,615,3913,404.08
31910,630,4047,404.08
31970,630,4185,404.08
32030,645,4326,440.82
32090,645,4469,440.82
32150,660,4614,440.82
32210,660,4762,459.18
32270,675,4911,459.18
32330,675,5061,459.18
32391,690,5213,477.55
32451,705,5369,477.55
32511,705,5528,495.92
32571,720,5689,495.92
32631,720,5851,495.92
32691,735,6014,495.92
32751,735,6181,514.29
32811,750,6351,532.65
32872,750,6523,532.65
32932,765,6697,532.65
32992,780,6872,532.65
33052,780,7049,551.02
33112,795,7228,569.39
33172,795,7410,569.39
33232,810,7595,569.39
33292,810,7781,551.02
33353,795,7967,569.39
33413,795,8150,551.02
33473,780,8332,551.02
33533,765,8512,532.65
33593,765,8689,532.65
33653,750,8863,514.29
33713,750,9033,514.29
33773,735,9204,514.29
33834,735,9372,514.29
33894,720,9539,514.29
33954,720,9703,495.92
34014,705,9862,477.55
34074,690,10021,477.55
34134,690,10178,477.55
34194,675,10335,477.55
34254,675,10487,440.82
34314,660,10638,440.82
34375,660,10785,440.82
34435,645,10929,440.82
34495,645,11072,440.82
34555,630,11213,422.45
34615,615,11354,422.45
34675,615,11492,422.45
34735,600,11627,404.08
34795,600,11759,404.08
34856,585,11888,385.71
34916,585,12017,404.08
34976,570,12143,367.35
35036,570,12268,367.35
35096,555,12391,367.35
35156,540,12511,367.35
35216,540,12627,348.98
35276,525,12742,348.98
35337,525,12853,330.61
35397,510,12962,330.61
35457,510,13069,312.24
35517,495,13176,312.24
35577,495,13281,312.24
35637,480,13384,312.24
35697,465,13485,293.88
35757,465,13583,293.88
35818,450,13677,275.51
35878,450,13769,275.51
35938,435,13860,275.51
35998,435,13949,293.88
36058,420,14036,257.14
36118,420,14123,275.51
36178,405,14206,257.14
36238,390,14288,238.78
36299,390,14367,238.78
36359,375,14444,220.41
36419,375,14518,220.41
36479,360,14589,220.41
36539,360,14656,202.04
36599,345,14722,202.04
36659,345,14785,165.31
36719,330,14847,202.04
36779,315,14906,183.67
36840,315,14963,165.31
36900,300,15019,165.31
36960,300,15073,165.31
37020,285,15126,146.94
37080,285,15177,146.94
37140,270,15225,146.94
37200,270,15271,128.57
37260,255,15315,128.57
37321,240,15358,128.57
37381,240,15397,110.20
37441,225,15435,110.20
37501,225,15470,110.20
37561,210,15502,91.84
37621,210,15532,91.84
37681,195,15558,73.47
37741,195,15581,55.10
37802,180,15604,55.10
37862,165,15625,55.10
37922,165,15632,0.00
37982,150,15632,0.00
38042,150,15632,0.00
38102,135,15632,0.00
38162,135,15632,0.00
38222,120,15632,0.00
38283,120,15632,0.00
38343,105,15632,0.00
38403,90,15632,0.00
38463,90,15632,0.00
38523,75,15632,0.00
38583,75,15632,0.00
38643,60,15632,0.00
38703,60,15632,0.00
38763,45,15632,0.00
38824,45,15632,0.00
38884,30,15632,0.00
38944,15,15632,0.00
39004,15,15631,0.00
39064,0,15631,0.00
39124,0,15631,0.00
39184,-15,15631,0.00
39244,-15,15631,0.00
39305,-30,15631,0.00
39365,-30,15631,0.00
39425,-45,15631,0.00
39485,-60,15631,0.00
39545,-60,15630,0.00
39605,-75,15630,0.00
39665,-75,15630,0.00
39725,-90,15630,0.00
39786,-90,15630,0.00
39846,-105,15629,0.00
39906,-105,15629,0.00
39966,-120,15623,-36.73
40026,-135,15619,0.00
40086,-135,15619,0.00
40146,-150,15619,0.00
40206,-150,15619,0.00
40267,-165,15619,0.00
40327,-165,15619,0.00
40387,-180,15619,0.00
40447,-180,15619,0.00
40507,-195,15619,0.00
40567,-210,15619,0.00
40627,-210,15619,0.00
40687,-225,15619,0.00
40747,-225,15604,-73.47
40808,-240,15572,-110.20
40868,-240,15537,-110.20
40928,-255,15501,-110.20
40988,-255,15460,-128.57
41048,-270,15418,-128.57
41108,-285,15373,-128.57
41168,-285,15326,-146.94
41228,-300,15277,-146.94
41289,-300,15226,-165.31
41349,-315,15174,-165.31
41409,-315,15119,-165.31
41469,-330,15062,-165.31
41529,-330,15003,-165.31
41589,-345,14940,-202.04
41649,-360,14877,-202.04
41709,-360,14811,-220.41
41770,-375,14744,-202.04
41830,-375,14673,-202.04
41890,-390,14599,-238.78
41950,-390,14522,-238.78
42010,-405,14443,-238.78
42070,-405,14361,-257.14
42130,-420,14278,-257.14
42190,-435,14195,-257.14
42251,-435,14108,-275.51
42311,-450,14020,-275.51
42371,-450,13929,-293.88
42431,-465,13837,-293.88
42491,-465,13744,-293.88
42551,-480,13650,-293.88
42611,-480,13553,-312.24
42671,-495,13453,-312.24
42732,-510,13349,-330.61
42792,-510,13244,-330.61
42852,-525,13138,-330.61
42912,-525,13029,-348.98
42972,-540,12919,-330.61
43032,-540,12806,-348.98
43092,-555,12692,-348.98
43152,-555,12573,-367.35
43213,-570,12451,-367.35
43273,-585,12327,-367.35
43333,-585,12200,-385.71
43393,-600,12072,-385.71
43453,-600,11941,-404.08
43513,-615,11810,-404.08
43573,-615,11677,-422.45
43633,-630,11543,-404.08
43693,-630,11405,-422.45
43754,-645,11265,-422.45
43814,-645,11124,-440.82
43874,-660,10981,-440.82
43934,-675,10837,-440.82
43994,-675,10688,-459.18
44054,-690,10537,-477.55
44114,-690,10382,-477.55
44174,-705,10226,-495.92
44235,-705,10069,-477.55
44295,-720,9908,-514.29
44355,-720,9748,-495.92
44415,-735,9585,-495.92
44475,-750,9419,-495.92
44535,-750,9251,-514.29
44595,-765,9082,-532.65
44655,-765,8911,-532.65
44716,-780,8739,-514.29
44776,-780,8561,-551.02
44836,-795,8381,-551.02
44896,-795,8199,-569.39
44956,-810,8016,-569.39
45016,-810,7831,-569.39
45076,-795,7650,-551.02
45136,-780,7469,-551.02
45197,-780,7292,-532.65
45257,-765,7117,-532.65
45317,-765,6945,-532.65
45377,-750,6775,-514.29
45437,-750,6604,-532.65
45497,-735,6435,-514.29
45557,-735,6269,-495.92
45617,-720,6105,-495.92
45678,-705,5943,-477.55
45738,-705,5785,-477.55
45798,-690,5628,-477.55
45858,-690,5473,-477.55
45918,-675,5321,-459.18
45978,-675,5172,-459.18
46038,-660,5025,-440.82
46098,-660,4880,-440.82
46159,-645,4736,-440.82
46219,-630,4593,-440.82
46279,-630,4452,-422.45
46339,-615,4313,-422.45
46399,-615,4177,-404.08
46459,-600,4042,-404.08
46519,-600,3911,-404.08
46579,-585,3783,-385.71
46639,-585,3656,-385.71
46700,-570,3531,-367.35
46760,-570,3408,-367.35
46820,-555,3289,-367.35
46880,-540,3171,-367.35
46940,-540,3056,-348.98
47000,-525,2943,-330.61
47060,-525,2831,-330.61
47120,-510,2719,-330.61
47181,-510,2610,-330.61
47241,-495,2503,-312.24
47301,-495,2397,-330.61
47361,-480,2295,-293.88
47421,-465,2193,-312.24
47481,-465,2095,-312.24
47541,-450,2000,-275.51
47601,-450,1908,-275.51
